time,Humedad,Luminosidad,Temperatura Predicha
2025-05-23T15:03:51.746766Z,74.0,153.0,24.91
2025-05-23T15:03:53.580210Z,87.0,107.0,27.74
2025-05-23T15:03:55.596376Z,86.0,363.0,24.06
2025-05-23T15:03:57.954900Z,75.0,135.0,20.09
2025-05-23T15:03:59.741270Z,60.0,322.0,17.26
2025-05-23T15:04:01.673774Z,61.0,393.0,22.1
2025-05-23T15:04:03.571924Z,73.0,217.0,24.88
2025-05-23T15:04:05.823647Z,83.0,280.0,23.74
2025-05-23T15:04:07.583700Z,88.0,289.0,22.92
2025-05-23T15:04:09.576198Z,73.0,158.0,26.55
2025-05-23T15:04:11.604802Z,86.0,206.0,24.75
2025-05-23T15:04:13.828048Z,68.0,304.0,26.87
2025-05-23T15:04:15.773596Z,82.0,139.0,21.83
2025-05-23T15:04:17.576436Z,61.0,337.0,26.67
2025-05-23T15:04:19.603492Z,82.0,380.0,24.17
2025-05-23T15:04:21.593735Z,84.0,302.0,24.3
2025-05-23T15:04:23.630796Z,61.0,257.0,16.68
2025-05-23T15:04:25.661183Z,85.0,312.0,26.9
2025-05-23T15:04:27.654566Z,78.0,187.0,30.17
2025-05-23T15:04:29.766552Z,78.0,233.0,23.95
2025-05-23T15:04:31.599134Z,79.0,237.0,26.41
2025-05-23T15:04:33.610693Z,66.0,230.0,23.85
2025-05-23T15:04:35.609071Z,83.0,114.0,27.53
2025-05-23T15:04:37.613959Z,88.0,377.0,23.89
2025-05-23T15:04:39.595556Z,70.0,350.0,25.37
2025-05-23T15:04:41.652482Z,72.0,139.0,29.43
2025-05-23T15:04:43.598801Z,80.0,271.0,22.44
2025-05-23T15:04:45.803324Z,77.0,355.0,28.09
2025-05-23T15:04:47.603330Z,63.0,326.0,25.76
2025-05-23T15:04:49.598104Z,87.0,337.0,26.04
2025-05-23T15:04:51.598737Z,63.0,142.0,22.01
2025-05-23T15:04:53.605745Z,66.0,311.0,19.76
2025-05-23T15:04:55.640430Z,81.0,244.0,29.59
2025-05-23T15:04:57.617765Z,80.0,266.0,21.99
2025-05-23T15:04:59.615248Z,61.0,389.0,26.65
2025-05-23T15:05:01.613950Z,72.0,314.0,22.65
2025-05-23T15:05:03.675412Z,76.0,120.0,23.18
2025-05-23T15:05:05.677420Z,72.0,201.0,27.5
2025-05-23T15:05:07.739470Z,82.0,199.0,25.67
2025-05-23T15:05:09.619892Z,87.0,341.0,29.96
2025-05-23T15:05:11.623178Z,61.0,133.0,23.06
2025-05-23T15:05:13.639711Z,72.0,231.0,23.07
2025-05-23T15:05:15.617014Z,77.0,391.0,27.08
2025-05-23T15:05:17.633704Z,75.0,189.0,17.85
2025-05-23T15:05:19.611512Z,77.0,206.0,21.87
2025-05-23T15:05:21.614951Z,61.0,293.0,23.29
2025-05-23T15:05:23.644781Z,66.0,137.0,30.74
2025-05-23T15:05:25.641522Z,86.0,317.0,23.01
2025-05-23T15:05:27.635033Z,87.0,151.0,21.32
2025-05-23T15:05:29.613255Z,78.0,251.0,24.24
2025-05-23T15:05:31.894370Z,87.0,309.0,19.92
2025-05-23T15:05:33.632808Z,75.0,276.0,18.93
2025-05-23T15:05:35.894619Z,67.0,132.0,28.23
2025-05-23T15:05:37.655201Z,62.0,331.0,26.44
2025-05-23T15:05:39.715252Z,86.0,135.0,24.36
2025-05-23T15:05:41.635320Z,64.0,394.0,29.26
2025-05-23T15:05:43.635373Z,70.0,148.0,28.85
2025-05-23T15:05:45.634633Z,61.0,109.0,22.27
2025-05-23T15:05:47.642353Z,71.0,251.0,24.94
2025-05-23T15:05:49.635790Z,83.0,224.0,30.22
2025-05-23T15:05:51.654558Z,78.0,239.0,23.14
2025-05-23T15:05:53.656171Z,71.0,104.0,27.43
2025-05-23T15:05:55.682332Z,70.0,217.0,25.77
2025-05-23T15:05:57.694351Z,70.0,109.0,27.14
2025-05-23T15:05:59.653869Z,63.0,196.0,23.38
2025-05-23T15:06:01.664586Z,75.0,329.0,25.23
2025-05-23T15:06:03.645483Z,74.0,399.0,28.86
2025-05-23T15:06:05.640981Z,70.0,263.0,28.82
2025-05-23T15:06:07.662829Z,64.0,230.0,21.79
2025-05-23T15:06:09.636003Z,83.0,167.0,20.96
2025-05-23T15:06:11.670948Z,82.0,110.0,23.79
2025-05-23T15:06:13.672744Z,89.0,283.0,22.93
2025-05-23T15:06:15.703354Z,75.0,334.0,27.68
2025-05-23T15:06:18.025086Z,61.0,346.0,25.7
2025-05-23T15:06:19.663065Z,86.0,141.0,26.11
2025-05-23T15:06:21.663760Z,60.0,340.0,20.49
2025-05-23T15:06:23.657404Z,62.0,105.0,23.36
2025-05-23T15:06:25.654360Z,61.0,169.0,21.08
2025-05-23T15:06:27.716996Z,64.0,368.0,23.73
2025-05-23T15:06:29.663811Z,78.0,153.0,19.1
2025-05-23T15:06:31.659137Z,69.0,105.0,20.51
2025-05-23T15:06:33.763406Z,65.0,280.0,23.53
2025-05-23T15:06:35.660750Z,64.0,324.0,20.52
2025-05-23T15:06:37.971591Z,77.0,389.0,19.3
2025-05-23T15:06:39.654579Z,63.0,280.0,22.93
2025-05-23T15:06:41.659819Z,77.0,245.0,26.78
2025-05-23T15:06:43.657472Z,64.0,298.0,27.19
2025-05-23T15:06:45.934352Z,88.0,140.0,23.75
2025-05-23T15:06:47.680533Z,62.0,214.0,27.69
2025-05-23T15:06:49.682778Z,72.0,172.0,24.75
2025-05-23T15:06:51.659423Z,73.0,201.0,22.1
2025-05-23T15:06:53.683051Z,86.0,126.0,20.76
2025-05-23T15:06:55.679589Z,69.0,155.0,29.24
2025-05-23T15:06:57.754416Z,66.0,258.0,20.65
2025-05-23T15:06:59.684692Z,62.0,156.0,20.99
2025-05-23T15:07:01.921577Z,60.0,287.0,24.95
2025-05-23T15:07:03.665661Z,83.0,373.0,23.32
2025-05-23T15:07:05.684615Z,63.0,272.0,21.85
2025-05-23T15:07:07.689377Z,80.0,388.0,24.38
2025-05-23T15:07:09.924599Z,80.0,244.0,29.75
2025-05-23T15:07:11.841063Z,62.0,119.0,29.54
2025-05-23T15:07:13.773096Z,61.0,255.0,18.73
2025-05-23T15:07:15.681435Z,86.0,399.0,27.92
2025-05-23T15:07:17.932151Z,79.0,285.0,31.97
2025-05-23T15:07:19.693185Z,86.0,223.0,28.66
2025-05-23T15:07:21.690754Z,73.0,214.0,21.93
2025-05-23T15:07:23.724163Z,78.0,197.0,20.26
2025-05-23T15:07:25.674670Z,74.0,213.0,24.22
2025-05-23T15:07:27.672957Z,61.0,302.0,26.09
2025-05-23T15:07:29.769688Z,71.0,240.0,25.88
2025-05-23T15:07:31.698611Z,75.0,230.0,29.59
2025-05-23T15:07:33.983488Z,72.0,334.0,19.48
2025-05-23T15:07:35.846143Z,82.0,359.0,29.95
2025-05-23T15:07:37.763048Z,87.0,283.0,24.32
2025-05-23T15:07:39.703002Z,73.0,253.0,21.46
2025-05-23T15:07:41.711033Z,74.0,331.0,22.06
2025-05-23T15:07:43.700908Z,73.0,155.0,25.86
2025-05-23T15:07:45.745040Z,77.0,397.0,27.94
2025-05-23T15:07:47.732973Z,85.0,378.0,19.57
2025-05-23T15:07:49.697393Z,81.0,346.0,18.46
2025-05-23T15:07:51.693043Z,86.0,344.0,26.57
2025-05-23T15:07:53.699993Z,77.0,149.0,26.3
2025-05-23T15:07:55.699959Z,84.0,270.0,21.01
2025-05-23T15:07:57.709176Z,67.0,239.0,27.34
2025-05-23T15:07:59.705002Z,60.0,344.0,23.56
2025-05-23T15:08:01.709112Z,87.0,347.0,28.79
2025-05-23T15:08:03.746617Z,87.0,266.0,27.81
2025-05-23T15:08:05.707791Z,67.0,375.0,28.12
2025-05-23T15:08:07.719386Z,82.0,311.0,28.54
2025-05-23T15:08:09.701390Z,89.0,118.0,18.45
2025-05-23T15:08:11.719414Z,68.0,192.0,25.94
2025-05-23T15:08:13.764896Z,61.0,384.0,31.05
2025-05-23T15:08:15.700371Z,71.0,177.0,24.46
2025-05-23T15:08:17.765010Z,83.0,284.0,27.72
2025-05-23T15:08:19.724038Z,76.0,369.0,25.19
2025-05-23T15:08:21.963087Z,71.0,361.0,28.55
2025-05-23T15:08:23.722799Z,78.0,388.0,19.39
2025-05-23T15:08:25.723217Z,67.0,303.0,21.16
2025-05-23T15:08:27.720000Z,70.0,195.0,22.15
2025-05-23T15:08:29.874335Z,66.0,193.0,26.82
2025-05-23T15:08:31.887412Z,67.0,127.0,26.82
2025-05-23T15:08:33.764823Z,72.0,211.0,21.2
2025-05-23T15:08:35.723494Z,88.0,189.0,18.83
2025-05-23T15:08:37.724279Z,89.0,148.0,29.36
2025-05-23T15:08:39.714164Z,75.0,234.0,23.63
2025-05-23T15:08:41.725286Z,61.0,140.0,23.67
2025-05-23T15:08:43.744842Z,82.0,247.0,23.75
2025-05-23T15:08:45.723248Z,79.0,299.0,26.2
2025-05-23T15:08:47.734272Z,70.0,316.0,30.7
2025-05-23T15:08:49.733128Z,60.0,366.0,23.52
2025-05-23T15:08:51.733080Z,63.0,248.0,20.17
2025-05-23T15:08:53.733950Z,86.0,117.0,26.69
2025-05-23T15:08:55.724228Z,66.0,246.0,26.82
2025-05-23T15:08:57.771831Z,66.0,147.0,23.57
2025-05-23T15:08:59.742088Z,78.0,239.0,23.14
2025-05-23T15:09:01.724370Z,70.0,298.0,26.21
2025-05-23T15:09:03.742509Z,66.0,226.0,31.7
2025-05-23T15:09:05.763032Z,89.0,265.0,26.22
2025-05-23T15:09:07.754101Z,67.0,345.0,26.71
2025-05-23T15:09:09.771082Z,72.0,164.0,22.94
2025-05-23T15:09:11.742746Z,83.0,396.0,24.71
2025-05-23T15:09:13.722245Z,80.0,324.0,23.91
2025-05-23T15:09:16.062004Z,65.0,140.0,26.42
2025-05-23T15:09:17.743458Z,64.0,305.0,21.11
2025-05-23T15:09:19.742824Z,60.0,121.0,26.54
2025-05-23T15:09:21.743057Z,61.0,121.0,26.74
2025-05-23T15:09:23.780760Z,70.0,219.0,25.37
2025-05-23T15:09:25.732376Z,83.0,205.0,25.11
2025-05-23T15:09:27.746366Z,81.0,290.0,27.42
2025-05-23T15:09:29.769727Z,63.0,172.0,26.47
2025-05-23T15:09:31.746371Z,71.0,273.0,25.49
2025-05-23T15:09:33.746286Z,80.0,228.0,21.57
2025-05-23T15:09:35.745358Z,71.0,177.0,24.46
2025-05-23T15:09:37.754476Z,63.0,115.0,21.51
2025-05-23T15:09:39.754585Z,89.0,358.0,27.76
2025-05-23T15:09:41.764818Z,85.0,164.0,25.43
2025-05-23T15:09:43.762908Z,70.0,116.0,19.33
2025-05-23T15:09:45.744170Z,75.0,371.0,26.4
2025-05-23T15:09:47.773985Z,82.0,347.0,21.49
2025-05-23T15:09:49.771084Z,77.0,391.0,27.08
2025-05-23T15:09:51.748601Z,83.0,180.0,20.57
2025-05-23T15:09:53.766544Z,88.0,256.0,28.1
2025-05-23T15:09:55.755133Z,74.0,250.0,21.05
2025-05-23T15:09:57.770159Z,66.0,165.0,23.64
2025-05-23T15:09:59.804451Z,61.0,233.0,28.19
2025-05-23T15:10:01.774337Z,84.0,271.0,27.94
2025-05-23T15:10:03.746358Z,64.0,343.0,27.36
2025-05-23T15:10:05.771327Z,84.0,398.0,26.06
2025-05-23T15:10:07.763500Z,65.0,241.0,27.24
2025-05-23T15:10:09.764112Z,85.0,330.0,30.13
2025-05-23T15:10:11.760324Z,79.0,240.0,24.5
2025-05-23T15:10:13.778957Z,69.0,213.0,27.48
2025-05-23T15:10:15.757318Z,62.0,323.0,18.49
2025-05-23T15:10:17.824277Z,61.0,110.0,21.75
2025-05-23T15:10:19.780106Z,81.0,196.0,21.83
2025-05-23T15:10:21.833961Z,64.0,194.0,25.61
2025-05-23T15:10:23.763213Z,68.0,166.0,25.74
2025-05-23T15:10:25.763479Z,70.0,242.0,22.46
2025-05-23T15:10:27.788253Z,71.0,124.0,22.57
2025-05-23T15:10:29.983328Z,77.0,301.0,28.31
2025-05-23T15:10:31.769077Z,64.0,125.0,26.18
2025-05-23T15:10:33.772256Z,63.0,293.0,23.39
2025-05-23T15:10:35.803232Z,66.0,134.0,17.66
2025-05-23T15:10:37.771811Z,74.0,330.0,21.32
2025-05-23T15:10:39.784826Z,76.0,211.0,23.3
2025-05-23T15:10:41.812861Z,74.0,359.0,29.51
2025-05-23T15:10:43.774493Z,62.0,199.0,22.88
2025-05-23T15:10:45.784738Z,73.0,375.0,26.6
2025-05-23T15:10:47.854290Z,88.0,103.0,29.91
2025-05-23T15:10:49.772804Z,68.0,375.0,21.91
2025-05-23T15:10:51.789562Z,70.0,300.0,21.44
2025-05-23T15:10:53.814798Z,86.0,388.0,18.35
2025-05-23T15:10:55.814513Z,87.0,225.0,27.61
2025-05-23T15:10:57.850745Z,82.0,241.0,26.68
2025-05-23T15:10:59.812944Z,86.0,342.0,22.18
2025-05-23T15:11:01.792581Z,63.0,163.0,23.66
2025-05-23T15:11:03.833115Z,85.0,246.0,23.96
2025-05-23T15:11:05.786516Z,89.0,254.0,21.82
2025-05-23T15:11:07.785351Z,79.0,246.0,24.54
2025-05-23T15:11:09.825816Z,67.0,283.0,29.28
2025-05-23T15:11:11.812794Z,74.0,297.0,27.54
2025-05-23T15:11:13.808526Z,72.0,224.0,27.15
2025-05-23T15:11:15.787266Z,68.0,237.0,21.87
2025-05-23T15:11:17.807137Z,75.0,349.0,24.89
2025-05-23T15:11:19.853856Z,74.0,324.0,31.01
2025-05-23T15:11:21.804439Z,79.0,103.0,24.27
2025-05-23T15:11:23.804123Z,72.0,337.0,21.5
2025-05-23T15:11:25.924156Z,69.0,318.0,27.21
2025-05-23T15:11:27.812147Z,63.0,139.0,26.33
2025-05-23T15:11:29.833176Z,79.0,286.0,28.94
2025-05-23T15:11:31.832777Z,82.0,275.0,25.88
2025-05-23T15:11:33.802775Z,83.0,136.0,21.04
2025-05-23T15:11:35.808624Z,78.0,383.0,22.84
2025-05-23T15:11:37.833538Z,82.0,181.0,27.61
2025-05-23T15:11:39.807420Z,81.0,138.0,23.81
2025-05-23T15:11:41.823036Z,85.0,105.0,22.61
2025-05-23T15:11:43.817299Z,74.0,204.0,23.14
2025-05-23T15:11:45.824272Z,81.0,386.0,29.55
2025-05-23T15:11:47.833176Z,89.0,377.0,20.42
2025-05-23T15:11:49.813637Z,86.0,216.0,25.25
2025-05-23T15:11:51.808412Z,85.0,318.0,26.16
2025-05-23T15:11:53.848576Z,66.0,374.0,24.2
2025-05-23T15:11:55.916382Z,83.0,388.0,22.14
2025-05-23T15:11:57.817652Z,69.0,183.0,24.83
2025-05-23T15:11:59.814369Z,79.0,329.0,25.58
2025-05-23T15:12:01.835564Z,68.0,310.0,31.27
2025-05-23T15:12:03.812964Z,88.0,128.0,26.77
2025-05-23T15:12:05.838178Z,86.0,266.0,23.82
2025-05-23T15:12:07.851965Z,61.0,341.0,26.71
2025-05-23T15:12:09.832179Z,74.0,290.0,25.3
2025-05-23T15:12:11.833903Z,70.0,225.0,28.63
2025-05-23T15:12:13.934254Z,63.0,143.0,25.34
2025-05-23T15:12:15.829256Z,60.0,336.0,27.9
2025-05-23T15:12:18.142217Z,63.0,124.0,27.09
2025-05-23T15:12:19.834225Z,77.0,199.0,23.55
2025-05-23T15:12:21.933095Z,88.0,181.0,19.93
2025-05-23T15:12:23.883052Z,87.0,179.0,20.49
2025-05-23T15:12:25.824610Z,70.0,348.0,27.42
2025-05-23T15:12:27.931596Z,82.0,146.0,23.34
2025-05-23T15:12:29.933098Z,64.0,362.0,23.58
2025-05-23T15:12:31.852433Z,60.0,295.0,23.2
2025-05-23T15:12:33.854200Z,67.0,359.0,25.59
2025-05-23T15:12:35.840206Z,86.0,137.0,25.3
2025-05-23T15:12:37.835973Z,60.0,166.0,25.27
2025-05-23T15:12:39.843614Z,84.0,235.0,31.22
2025-05-23T15:12:42.244832Z,77.0,104.0,18.4
2025-05-23T15:12:43.849676Z,60.0,208.0,20.05
2025-05-23T15:12:45.844304Z,70.0,197.0,27.2
2025-05-23T15:12:47.848980Z,72.0,204.0,28.95
2025-05-23T15:12:50.164831Z,66.0,282.0,28.26
2025-05-23T15:12:51.850956Z,62.0,132.0,23.75
2025-05-23T15:12:53.875796Z,88.0,233.0,25.31
2025-05-23T15:12:55.856706Z,66.0,157.0,25.45
2025-05-23T15:12:57.860254Z,86.0,225.0,25.93
2025-05-23T15:12:59.857660Z,62.0,293.0,22.34
2025-05-23T15:13:01.850831Z,73.0,290.0,27.11
2025-05-23T15:13:03.858402Z,63.0,122.0,25.88
2025-05-23T15:13:05.846008Z,75.0,388.0,20.89
2025-05-23T15:13:07.866799Z,69.0,194.0,26.62
2025-05-23T15:13:09.850831Z,87.0,373.0,31.27
2025-05-23T15:13:11.866771Z,87.0,180.0,19.22
2025-05-23T15:13:13.859866Z,72.0,141.0,23.82
2025-05-23T15:13:15.862035Z,87.0,329.0,24.35
2025-05-23T15:13:17.887426Z,64.0,324.0,20.52
2025-05-23T15:13:19.893627Z,62.0,347.0,26.62
2025-05-23T15:13:21.924461Z,62.0,314.0,21.88
2025-05-23T15:13:23.864786Z,67.0,345.0,26.71
2025-05-23T15:13:25.865219Z,70.0,232.0,24.47
2025-05-23T15:13:27.872514Z,84.0,309.0,24.51
2025-05-23T15:13:29.877933Z,81.0,128.0,31.55
2025-05-23T15:13:31.866854Z,82.0,204.0,28.0
2025-05-23T15:13:33.855859Z,87.0,236.0,25.7
2025-05-23T15:13:35.892196Z,72.0,247.0,24.68
2025-05-23T15:13:37.874105Z,74.0,321.0,26.54
2025-05-23T15:13:39.866890Z,66.0,188.0,28.29
2025-05-23T15:13:41.944548Z,77.0,363.0,23.41
2025-05-23T15:13:43.885775Z,65.0,367.0,23.67
2025-05-23T15:13:45.894684Z,68.0,245.0,28.64
2025-05-23T15:13:47.884790Z,65.0,182.0,27.37
2025-05-23T15:13:49.876074Z,72.0,189.0,26.63
2025-05-23T15:13:51.896852Z,82.0,359.0,29.95
2025-05-23T15:13:54.096683Z,89.0,218.0,23.41
2025-05-23T15:13:55.879130Z,78.0,399.0,28.52
2025-05-23T15:13:57.891352Z,80.0,200.0,21.75
2025-05-23T15:13:59.881073Z,88.0,273.0,28.92
2025-05-23T15:14:01.881906Z,70.0,118.0,24.07
2025-05-23T15:14:03.872670Z,69.0,135.0,24.44
2025-05-23T15:14:05.871575Z,69.0,118.0,23.4
2025-05-23T15:14:07.885148Z,61.0,137.0,23.39
2025-05-23T15:14:09.881641Z,74.0,152.0,28.5
2025-05-23T15:14:11.897111Z,67.0,154.0,26.02
2025-05-23T15:14:13.889873Z,83.0,302.0,22.61
2025-05-23T15:14:15.892323Z,72.0,384.0,23.83
2025-05-23T15:14:18.095524Z,81.0,222.0,28.96
2025-05-23T15:14:19.882875Z,85.0,279.0,30.05
2025-05-23T15:14:21.911990Z,88.0,301.0,23.6
2025-05-23T15:14:23.908771Z,67.0,213.0,23.91
2025-05-23T15:14:25.904017Z,65.0,228.0,23.84
2025-05-23T15:14:27.893851Z,60.0,390.0,29.19
2025-05-23T15:14:29.939880Z,87.0,371.0,29.78
2025-05-23T15:14:31.913887Z,73.0,311.0,18.86
2025-05-23T15:14:33.987118Z,83.0,279.0,23.53
2025-05-23T15:14:35.913401Z,73.0,187.0,28.63
2025-05-23T15:14:37.914020Z,64.0,135.0,26.3
2025-05-23T15:14:39.909634Z,84.0,380.0,23.32
2025-05-23T15:14:41.915479Z,70.0,181.0,25.52
2025-05-23T15:14:43.919456Z,87.0,157.0,27.87
2025-05-23T15:14:45.919343Z,69.0,285.0,26.55
2025-05-23T15:14:48.181993Z,75.0,215.0,23.56
2025-05-23T15:14:49.906228Z,63.0,161.0,23.38
2025-05-23T15:14:51.915190Z,80.0,127.0,24.79
2025-05-23T15:14:53.914206Z,80.0,250.0,27.71
2025-05-23T15:14:56.188081Z,68.0,228.0,25.08
2025-05-23T15:14:57.898948Z,78.0,249.0,25.48
2025-05-23T15:14:59.920192Z,78.0,341.0,19.86
2025-05-23T15:15:01.939976Z,89.0,143.0,23.25
2025-05-23T15:15:03.917524Z,76.0,305.0,25.94
2025-05-23T15:15:05.924594Z,62.0,297.0,24.07
2025-05-23T15:15:07.915253Z,60.0,346.0,25.77
2025-05-23T15:15:09.915078Z,86.0,188.0,23.45
2025-05-23T15:15:11.933814Z,60.0,243.0,24.15
2025-05-23T15:15:13.948551Z,61.0,324.0,16.78
2025-05-23T15:15:16.000930Z,87.0,363.0,25.24
2025-05-23T15:15:17.943108Z,80.0,160.0,24.78
2025-05-23T15:15:19.961100Z,78.0,288.0,25.58
2025-05-23T15:15:21.977933Z,88.0,174.0,23.7
2025-05-23T15:15:23.967303Z,71.0,220.0,24.69
2025-05-23T15:15:25.939134Z,76.0,130.0,22.25
2025-05-23T15:15:27.936152Z,89.0,123.0,20.94
2025-05-23T15:15:29.934726Z,83.0,303.0,25.7
2025-05-23T15:15:32.037626Z,70.0,156.0,21.61
2025-05-23T15:15:33.937362Z,66.0,284.0,27.94
2025-05-23T15:15:36.079868Z,63.0,131.0,23.61
2025-05-23T15:15:37.923040Z,82.0,273.0,21.9
2025-05-23T15:15:39.922541Z,85.0,198.0,25.45
2025-05-23T15:15:41.954544Z,88.0,230.0,17.87
2025-05-23T15:15:43.935656Z,76.0,214.0,20.78
2025-05-23T15:15:45.987130Z,68.0,255.0,21.6
2025-05-23T15:15:47.959910Z,70.0,241.0,25.88
2025-05-23T15:15:49.954816Z,63.0,155.0,18.46
2025-05-23T15:15:51.956039Z,82.0,131.0,27.75
2025-05-23T15:15:54.098583Z,65.0,385.0,29.43
2025-05-23T15:15:55.937942Z,72.0,355.0,19.15
2025-05-23T15:15:57.957289Z,82.0,335.0,22.66
2025-05-23T15:15:59.956269Z,87.0,323.0,23.77
2025-05-23T15:16:02.081638Z,73.0,143.0,25.43
2025-05-23T15:16:04.077532Z,70.0,150.0,20.36
2025-05-23T15:16:05.953222Z,85.0,299.0,24.09
2025-05-23T15:16:07.943051Z,74.0,126.0,22.84
2025-05-23T15:16:10.162448Z,86.0,393.0,23.41
2025-05-23T15:16:12.087457Z,83.0,227.0,22.98
2025-05-23T15:16:13.963469Z,85.0,190.0,26.98
2025-05-23T15:16:16.140799Z,69.0,175.0,20.08
2025-05-23T15:16:17.956413Z,82.0,316.0,25.42
2025-05-23T15:16:19.963449Z,75.0,193.0,22.29
2025-05-23T15:16:21.962758Z,63.0,113.0,27.79
2025-05-23T15:16:23.957550Z,65.0,321.0,26.34
2025-05-23T15:16:25.962781Z,80.0,145.0,19.37
2025-05-23T15:16:27.958456Z,61.0,151.0,24.49
2025-05-23T15:16:29.959144Z,69.0,108.0,24.13
2025-05-23T15:16:32.187273Z,66.0,385.0,28.31
2025-05-23T15:16:33.960210Z,82.0,118.0,21.16
2025-05-23T15:16:36.029961Z,80.0,142.0,28.08
2025-05-23T15:16:37.977798Z,83.0,133.0,22.06
2025-05-23T15:16:40.019504Z,63.0,320.0,23.4
2025-05-23T15:16:41.966620Z,81.0,244.0,29.59
2025-05-23T15:16:44.064291Z,65.0,397.0,25.08
2025-05-23T15:16:45.979902Z,83.0,372.0,24.33
2025-05-23T15:16:48.169949Z,78.0,180.0,27.7
2025-05-23T15:16:49.977308Z,89.0,275.0,20.0
2025-05-23T15:16:51.963310Z,80.0,193.0,19.44
2025-05-23T15:16:53.993692Z,68.0,281.0,25.04
2025-05-23T15:16:56.006123Z,68.0,294.0,25.84
2025-05-23T15:16:58.017525Z,70.0,264.0,29.36
2025-05-23T15:16:59.990107Z,70.0,124.0,21.04
2025-05-23T15:17:01.992975Z,66.0,196.0,28.98
2025-05-23T15:17:04.003850Z,66.0,232.0,29.13
2025-05-23T15:17:05.985269Z,88.0,280.0,24.08
2025-05-23T15:17:07.977683Z,72.0,397.0,27.05
2025-05-23T15:17:09.993041Z,76.0,198.0,23.36
2025-05-23T15:17:11.987037Z,69.0,303.0,24.49
2025-05-23T15:17:13.987457Z,79.0,376.0,25.06
2025-05-23T15:17:16.029182Z,66.0,103.0,27.83
2025-05-23T15:17:18.011941Z,69.0,151.0,23.9
2025-05-23T15:17:20.009397Z,69.0,284.0,26.61
2025-05-23T15:17:22.170964Z,73.0,133.0,22.53
2025-05-23T15:17:24.010972Z,87.0,232.0,29.23
2025-05-23T15:17:26.004910Z,89.0,207.0,21.18
2025-05-23T15:17:27.999024Z,76.0,232.0,26.3
2025-05-23T15:17:29.999343Z,68.0,252.0,22.65
2025-05-23T15:17:32.000159Z,81.0,361.0,26.63
2025-05-23T15:17:34.243822Z,66.0,305.0,23.68
2025-05-23T15:17:35.999408Z,81.0,279.0,24.82
2025-05-23T15:17:37.988998Z,73.0,286.0,25.17
2025-05-23T15:17:39.987097Z,85.0,382.0,23.71
2025-05-23T15:17:42.007646Z,75.0,352.0,22.69
2025-05-23T15:17:44.018926Z,86.0,362.0,24.32
2025-05-23T15:17:46.048704Z,75.0,352.0,22.69
2025-05-23T15:17:48.041329Z,80.0,249.0,26.06
2025-05-23T15:17:49.989944Z,67.0,265.0,25.71
2025-05-23T15:17:52.047662Z,84.0,226.0,27.1
2025-05-23T15:17:54.005479Z,74.0,247.0,21.22
2025-05-23T15:17:56.024383Z,66.0,132.0,21.82
2025-05-23T15:17:58.002918Z,61.0,366.0,24.12
2025-05-23T15:18:00.032558Z,87.0,258.0,28.69
2025-05-23T15:18:02.021329Z,71.0,219.0,27.35
2025-05-23T15:18:04.350803Z,78.0,102.0,26.03
2025-05-23T15:18:06.003342Z,60.0,304.0,23.49
2025-05-23T15:18:08.037508Z,76.0,136.0,25.09
2025-05-23T15:18:10.053080Z,66.0,359.0,27.25
2025-05-23T15:18:12.003141Z,83.0,354.0,23.7
2025-05-23T15:18:14.025527Z,79.0,307.0,28.84
2025-05-23T15:18:16.022947Z,63.0,113.0,27.79
2025-05-23T15:18:18.023531Z,68.0,360.0,25.64
2025-05-23T15:18:20.344539Z,84.0,151.0,22.22
2025-05-23T15:18:22.342943Z,69.0,106.0,21.22
2025-05-23T15:18:24.012936Z,60.0,129.0,25.35
2025-05-23T15:18:26.021433Z,79.0,278.0,25.5
2025-05-23T15:18:28.024333Z,82.0,201.0,25.12
2025-05-23T15:18:30.018361Z,63.0,175.0,29.23
2025-05-23T15:18:32.020529Z,64.0,178.0,25.12
2025-05-23T15:18:34.021715Z,88.0,236.0,21.99
2025-05-23T15:18:36.043760Z,82.0,381.0,26.97
2025-05-23T15:18:38.036494Z,63.0,396.0,25.66
2025-05-23T15:18:40.057447Z,63.0,260.0,29.35
2025-05-23T15:18:42.042157Z,85.0,290.0,19.74
2025-05-23T15:18:44.034980Z,69.0,359.0,28.07
2025-05-23T15:18:46.264714Z,83.0,330.0,29.97
2025-05-23T15:18:48.022847Z,74.0,271.0,23.39
2025-05-23T15:18:50.142783Z,62.0,247.0,24.44
2025-05-23T15:18:52.047038Z,86.0,382.0,23.61
2025-05-23T15:18:54.044138Z,87.0,107.0,27.74
2025-05-23T15:18:56.264333Z,72.0,302.0,22.21
2025-05-23T15:18:58.077098Z,74.0,275.0,20.28
2025-05-23T15:19:00.053220Z,62.0,345.0,26.56
2025-05-23T15:19:02.264722Z,86.0,355.0,20.63
2025-05-23T15:19:04.118157Z,74.0,252.0,24.75
2025-05-23T15:19:06.027616Z,79.0,150.0,19.34
2025-05-23T15:19:08.044187Z,77.0,320.0,19.18
2025-05-23T15:19:10.076356Z,75.0,163.0,18.6
2025-05-23T15:19:12.194756Z,66.0,213.0,29.66
2025-05-23T15:19:14.047257Z,70.0,153.0,18.7
2025-05-23T15:19:16.042841Z,68.0,257.0,20.85
2025-05-23T15:19:18.047816Z,62.0,329.0,27.22
2025-05-23T15:19:20.186410Z,63.0,175.0,29.23
